x,amount,length,area,labels.distribution.amount,labels.distribution.length,labels.distribution.area,labels.generation.amount,labels.generation.length,labels.generation.area,labels.industrial.amount,labels.industrial.length,labels.industrial.area,labels.transmission.amount,labels.transmission.length,labels.transmission.area,id_relation,Pays
2025-11-22T00:00:00.000Z,5,1791.94680347021,45655.5670090057,1,233.77809732027,3387.15359639376,,,,,,,1,612.456186365281,23449.7451996654,/boundary/535828,Mauritius
2025-11-23T00:00:00.000Z,5,1791.94680347021,45655.5670090057,1,233.77809732027,3387.15359639376,,,,,,,1,612.456186365281,23449.7451996654,/boundary/535828,Mauritius
2025-11-24T00:00:00.000Z,5,1791.94680347021,45655.5670090057,1,233.77809732027,3387.15359639376,,,,,,,1,612.456186365281,23449.7451996654,/boundary/535828,Mauritius
2025-11-25T00:00:00.000Z,5,1791.94680347021,45655.5670090057,1,233.77809732027,3387.15359639376,,,,,,,1,612.456186365281,23449.7451996654,/boundary/535828,Mauritius
2025-11-26T00:00:00.000Z,5,1791.94680347021,45655.5670090057,1,233.77809732027,3387.15359639376,,,,,,,1,612.456186365281,23449.7451996654,/boundary/535828,Mauritius
2025-11-27T00:00:00.000Z,5,1791.94680347021,45655.5670090057,1,233.77809732027,3387.15359639376,,,,,,,1,612.456186365281,23449.7451996654,/boundary/535828,Mauritius
2024-01-01T00:00:00.000Z,2752,1060212.15703466,43223753.9246712,405,149119.602026453,4244372.00693938,63,36218.1814432051,1636893.18620688,412,77202.9041907236,1024705.30281514,2359,966020.497785615,41064760.222186,/boundary/114686,Mexico
2024-02-01T00:00:00.000Z,2790,1070979.67493166,43404438.4567581,414,151590.893677996,4272442.72469302,64,36388.0297180753,1638062.89664943,419,78791.0935365317,1048071.41963843,2400,977880.128647204,41268180.3018144,/boundary/114686,Mexico
2024-03-01T00:00:00.000Z,2799,1072877.8222348,43427880.4899208,416,151334.823522122,4252125.58617122,64,36388.0297180753,1638062.89664943,421,79137.2654381091,1051768.86672473,2415,982616.32840098,41369007.8890614,/boundary/114686,Mexico
2024-04-01T00:00:00.000Z,2813,1074918.71207482,43467234.6837454,423,153383.28381291,4295253.16477271,71,38612.531113953,1694051.32943035,428,80652.4992363772,1071441.74460567,2431,987410.286761027,41476398.596597,/boundary/114686,Mexico
2024-05-01T00:00:00.000Z,2813,1074808.6290358,43462804.5096776,423,153383.28381291,4295253.16477271,71,38612.531113953,1694051.32943035,428,80652.4992363772,1071441.74460567,2431,987397.388735949,41475928.0000886,/boundary/114686,Mexico
2024-06-01T00:00:00.000Z,2812,1073692.40948414,43391290.1448648,423,153383.283815104,4295253.05417163,71,38612.531113953,1694051.32943035,430,80977.2950791254,1074763.3879424,2433,987442.716632948,41443359.4537179,/boundary/114686,Mexico
2024-07-01T00:00:00.000Z,2830,1078074.03685126,43481818.1044623,430,156153.829282839,4359949.2153746,72,38738.7317510372,1695023.51728291,444,84430.885565672,1130748.8628381,2458,995676.382771779,41613605.5634947,/boundary/114686,Mexico
2024-08-01T00:00:00.000Z,2839,1081049.35132915,43566562.0715205,436,158180.739542284,4406575.90778654,75,39408.820635166,1705614.22785849,450,85772.4502404953,1147007.19191521,2469,999555.633621565,41711793.1790262,/boundary/114686,Mexico
2024-09-01T00:00:00.000Z,2849,1084438.50590765,43633554.9999342,441,159558.05246954,4430143.73664005,76,39635.4896444258,1708824.23894366,451,86108.7926232603,1153931.5797358,2480,1003178.82923425,41782704.0894966,/boundary/114686,Mexico
2024-10-01T00:00:00.000Z,2851,1086103.73615064,43693704.5139895,446,162505.085245166,4555537.98733418,76,39635.4896444258,1708824.23894366,452,86679.1058460382,1170370.62311092,2483,1004375.31765987,41822489.7072526,/boundary/114686,Mexico
2024-11-01T00:00:00.000Z,2855,1086697.02104208,43701812.6084816,447,162716.561839544,4558204.01145619,76,39635.4896444258,1708824.23894366,453,86802.9521566431,1171259.910692,2485,1004813.52000912,41829791.6820206,/boundary/114686,Mexico
2024-12-01T00:00:00.000Z,2877,1092724.87030832,43834380.3015756,462,167901.945624015,4699996.42792932,78,40569.4397096894,1744743.25629908,457,87941.9398511589,1189244.41451593,2504,1011556.51703824,42029605.0473241,/boundary/114686,Mexico
2025-01-01T00:00:00.000Z,2924,1103297.02883758,44211790.4053119,515,187816.260356871,5334469.15308042,107,54672.0085165267,2192118.269568,483,94287.8805160295,1298127.63031104,2586,1036111.1038834,42801319.1559147,/boundary/114686,Mexico
2025-02-01T00:00:00.000Z,2934,1105650.96367625,44285038.0108913,523,190811.751058262,5437542.26577815,121,60660.7626281485,2387348.25168296,493,96164.2755324599,1323434.86042437,2597,1039740.45153415,42955933.2731163,/boundary/114686,Mexico
2025-03-01T00:00:00.000Z,2936,1104794.86724944,44234878.232632,525,191241.834335196,5446343.79286036,121,60660.7626281485,2387348.25168296,493,96164.2755324599,1323434.86042437,2596,1038672.00799213,42907365.2248321,/boundary/114686,Mexico
2025-04-01T00:00:00.000Z,2960,1108784.64414566,44325590.8655139,530,193039.630771638,5491276.84880702,122,61398.7827038798,2419784.58562674,495,96718.6658735269,1333618.17133643,2607,1041684.70331312,42993914.7610484,/boundary/114686,Mexico
2025-05-01T00:00:00.000Z,2975,1117355.37178282,44824708.9095607,537,195869.203552113,5577861.22227444,144,74057.9889829868,3057832.96429271,502,99816.1988325397,1445051.24928752,2629,1054001.57868001,43654066.8056925,/boundary/114686,Mexico
2025-06-01T00:00:00.000Z,2991,1120285.43791268,44902068.7722425,539,196893.876206511,5607163.68204401,145,74206.4800221474,3059161.96857587,508,101480.299954259,1471561.98016204,2631,1055321.72496924,43705342.2958757,/boundary/114686,Mexico
2025-07-01T00:00:00.000Z,2993,1120837.73681642,44911854.932311,539,196905.807498548,5607272.13549778,145,74206.4800221474,3059161.96857587,508,101480.299954259,1471561.98016204,2632,1055636.75185209,43711610.1843757,/boundary/114686,Mexico
2025-08-01T00:00:00.000Z,2997,1121640.09189027,44924091.6801379,539,196905.807500114,5607271.97730191,145,74206.4800221474,3059161.96857587,508,101480.299954259,1471561.98016204,2633,1055855.17866422,43713518.825262,/boundary/114686,Mexico
2025-09-01T00:00:00.000Z,3003,1122682.94459654,44938702.2657558,538,194770.979665677,5485574.07149434,144,72054.4907020048,2936414.54005168,508,101480.299954259,1471561.98016204,2634,1056194.1645968,43720815.7719138,/boundary/114686,Mexico
2025-10-01T00:00:00.000Z,3014,1125849.70689133,45084787.0667758,544,196550.643832578,5509682.34691045,144,72054.4907020048,2936414.54005168,511,102438.328350114,1490771.03891987,2644,1060877.00072565,43944585.4836033,/boundary/114686,Mexico
2025-11-01T00:00:00.000Z,3022,1127125.36207399,45100806.8779325,546,197267.796436933,5528477.34395194,144,72054.4907206224,2936414.54214306,514,102975.732748335,1497275.42932373,2648,1061863.6820074,43958584.7053445,/boundary/114686,Mexico
2025-11-02T00:00:00.000Z,3022,1127125.36207399,45100806.8779325,546,197267.796436933,5528477.34395194,144,72054.4907206224,2936414.54214306,514,102975.732748335,1497275.42932373,2648,1061863.6820074,43958584.7053445,/boundary/114686,Mexico
2025-11-03T00:00:00.000Z,3022,1127465.99449514,45137351.4097725,546,197267.796436933,5528477.34395194,144,72054.4907206224,2936414.54214306,514,102975.732748335,1497275.42932373,2648,1062204.31442855,43995129.2371845,/boundary/114686,Mexico
2025-11-04T00:00:00.000Z,3020,1127681.65372247,45185088.8920434,548,197982.610511791,5544185.54027089,144,72054.4907206224,2936414.54214306,514,102975.732748335,1497275.42932373,2648,1062419.97365588,44042866.7194553,/boundary/114686,Mexico
2025-11-05T00:00:00.000Z,3020,1127681.65372247,45185088.8920434,548,197982.610511791,5544185.54027089,144,72054.4907206224,2936414.54214306,514,102975.732748335,1497275.42932373,2648,1062419.97365588,44042866.7194553,/boundary/114686,Mexico
2025-11-06T00:00:00.000Z,3020,1127681.65372247,45185088.8920434,548,197982.610511791,5544185.54027089,144,72054.4907206224,2936414.54214306,514,102975.732748335,1497275.42932373,2648,1062419.97365588,44042866.7194553,/boundary/114686,Mexico
2025-11-07T00:00:00.000Z,3019,1127517.76163771,45192226.3794464,549,198330.470628503,5551515.47407829,144,72530.3678967589,2967081.71612634,514,102975.732748335,1497275.42932373,2648,1062904.95860674,44073948.207428,/boundary/114686,Mexico
2025-11-08T00:00:00.000Z,3019,1127516.17055238,45192193.6945152,550,198546.431472564,5554413.0371025,144,72530.3678967589,2967081.71612634,513,102758.180818946,1494345.18136833,2648,1062903.36752141,44073915.5224968,/boundary/114686,Mexico
2025-11-09T00:00:00.000Z,3019,1127516.17055238,45192193.6945152,550,198546.431472564,5554413.0371025,144,72530.3678967589,2967081.71612634,513,102758.180818946,1494345.18136833,2648,1062903.36752141,44073915.5224968,/boundary/114686,Mexico
2025-11-10T00:00:00.000Z,3020,1127629.01781506,45192975.3492854,550,198546.431472564,5554413.0371025,145,72960.0815730434,2978605.95211853,514,102871.028062797,1495126.8350872,2649,1063016.21478409,44074697.177267,/boundary/114686,Mexico
2025-11-11T00:00:00.000Z,3020,1127629.01781506,45192975.3492854,550,198546.431472564,5554413.0371025,145,72960.0815730434,2978605.95211853,514,102871.028062797,1495126.8350872,2649,1063016.21478409,44074697.177267,/boundary/114686,Mexico
2025-11-12T00:00:00.000Z,3020,1127627.18324836,45192885.1731689,550,198546.431472564,5554413.0371025,145,72960.0815730434,2978605.95211853,514,102871.028062797,1495126.8350872,2649,1063016.21478409,44074697.177267,/boundary/114686,Mexico
2025-11-13T00:00:00.000Z,3020,1127798.18070141,45198101.5372121,550,198717.428925616,5559629.40114571,145,72960.0815730434,2978605.95211853,514,102871.028062797,1495126.8350872,2649,1063187.21223714,44079913.5413103,/boundary/114686,Mexico
2025-11-14T00:00:00.000Z,3020,1127789.12565931,45197764.4925494,550,198717.428925616,5559629.40114571,147,73820.0870119798,3001839.13847416,514,102871.028062797,1495126.8350872,2650,1063510.22040874,44086141.7231971,/boundary/114686,Mexico
2025-11-15T00:00:00.000Z,3020,1127789.12565931,45197764.4925494,550,198717.428925616,5559629.40114571,147,73820.0870119798,3001839.13847416,514,102871.028062797,1495126.8350872,2650,1063510.22040874,44086141.7231971,/boundary/114686,Mexico
2025-11-16T00:00:00.000Z,3021,1128000.36683735,45200497.5409591,550,198717.428925616,5559629.40114571,147,73820.0870119798,3001839.13847416,515,103082.269240838,1497859.8834969,2650,1063510.22040874,44086141.7231971,/boundary/114686,Mexico
2025-11-17T00:00:00.000Z,3021,1128000.36683735,45200497.5409591,550,198717.428925616,5559629.40114571,147,73820.0870119798,3001839.13847416,515,103082.269240838,1497859.8834969,2650,1063510.22040874,44086141.7231971,/boundary/114686,Mexico
2025-11-18T00:00:00.000Z,3021,1128000.36683735,45200497.5409591,550,198717.428925616,5559629.40114571,147,73820.0870119798,3001839.13847416,515,103082.269240838,1497859.8834969,2650,1063510.22040874,44086141.7231971,/boundary/114686,Mexico
2025-11-19T00:00:00.000Z,3020,1128000.36683735,45200497.5409591,550,198717.428925616,5559629.40114571,147,73820.0870119798,3001839.13847416,515,103082.269240838,1497859.8834969,2650,1063510.22040874,44086141.7231971,/boundary/114686,Mexico
2025-11-20T00:00:00.000Z,3020,1128000.36683735,45200497.5409591,550,198717.428925616,5559629.40114571,147,73820.0870119798,3001839.13847416,515,103082.269240838,1497859.8834969,2650,1063510.22040874,44086141.7231971,/boundary/114686,Mexico
2025-11-21T00:00:00.000Z,3020,1128000.36683735,45200497.5409591,550,198717.428925616,5559629.40114571,147,73820.0870119798,3001839.13847416,515,103082.269240838,1497859.8834969,2650,1063510.22040874,44086141.7231971,/boundary/114686,Mexico
2025-11-22T00:00:00.000Z,3020,1128000.36683735,45200497.5409591,550,198717.428925616,5559629.40114571,147,73820.0870119798,3001839.13847416,515,103082.269240838,1497859.8834969,2650,1063510.22040874,44086141.7231971,/boundary/114686,Mexico
2025-11-23T00:00:00.000Z,3020,1128000.36683735,45200497.5409591,550,198717.428925616,5559629.40114571,147,73820.0870119798,3001839.13847416,515,103082.269240838,1497859.8834969,2650,1063510.22040874,44086141.7231971,/boundary/114686,Mexico
2025-11-24T00:00:00.000Z,3021,1128247.60431899,45203175.9805358,550,198717.428925616,5559629.40114572,147,73820.0870119799,3001839.13847416,516,103332.532195477,1500715.46164021,2650,1063507.19493574,44085964.5846305,/boundary/114686,Mexico
2025-11-25T00:00:00.000Z,3022,1128466.05090579,45205969.343488,550,198717.428925616,5559629.40114571,147,73820.0870119798,3001839.13847416,517,103550.978782281,1503508.82459242,2651,1063725.64152254,44088757.9475827,/boundary/114686,Mexico
2025-11-26T00:00:00.000Z,3022,1128466.05090579,45205969.343488,550,198717.428925616,5559629.40114571,147,73820.0870119799,3001839.13847416,517,103550.978782281,1503508.82459242,2651,1063725.64152254,44088757.9475827,/boundary/114686,Mexico
2025-11-27T00:00:00.000Z,3023,1128867.15892087,45215415.457028,550,198717.428925616,5559629.40114572,147,73820.0870119799,3001839.13847416,517,103550.978782281,1503508.82459242,2651,1063725.64152254,44088757.9475827,/boundary/114686,Mexico
2024-01-01T00:00:00.000Z,2346,91349.1787626413,1693032.68193588,300,19893.9177837809,261991.996805242,,,,3,376.911766790529,2962.92788139358,159,47768.7061485536,1330416.747184,/boundary/58974,Moldova
2024-02-01T00:00:00.000Z,2346,91300.815054618,1692893.45515955,300,19893.9177837809,261991.996805242,,,,3,376.911766790529,2962.92788139358,159,47768.7061552591,1330416.82522885,/boundary/58974,Moldova
2024-03-01T00:00:00.000Z,2346,91300.8150571425,1689316.13045284,300,19893.9177837809,261991.996805242,,,,3,376.911766790529,2962.92788139358,159,47768.7061586761,1326839.50053031,/boundary/58974,Moldova
2024-04-01T00:00:00.000Z,2347,91300.8150571425,1689316.13045284,300,19893.9177837809,261991.996805242,,,,3,376.911766790529,2962.92788139358,159,47768.7061586761,1326839.50053031,/boundary/58974,Moldova
2024-05-01T00:00:00.000Z,2347,91300.8150574743,1689316.15481613,300,19893.9177841128,261992.021168533,,,,3,376.911766790529,2962.92788139358,159,47768.7061586761,1326839.50053031,/boundary/58974,Moldova
2024-06-01T00:00:00.000Z,2346,91446.8955414701,1689589.87465935,300,19893.9177841128,261992.021168533,,,,3,376.911766790529,2962.92788139358,159,47768.7061586761,1326839.50053031,/boundary/58974,Moldova
2024-07-01T00:00:00.000Z,2349,91618.1934206447,1675621.57062298,300,19893.9177841128,261992.021168533,,,,3,376.911766790529,2962.92788139358,159,47768.7061586761,1326839.50053031,/boundary/58974,Moldova
2024-08-01T00:00:00.000Z,2773,92105.1439371719,1677324.80912413,585,19893.9177918266,261992.107732191,,,,3,376.911766790529,2962.92788139358,163,48514.7571373543,1335744.51352923,/boundary/58974,Moldova
2024-09-01T00:00:00.000Z,2980,92125.7137329251,1677353.90302082,792,19892.9829389842,261993.246905635,,,,3,376.911766790529,2962.92788139358,163,48513.8222845119,1335745.65270267,/boundary/58974,Moldova
2024-10-01T00:00:00.000Z,3393,92701.3348457664,1679012.04611294,1188,20020.9201182372,262982.383040252,,,,3,376.911766790529,2962.92788139358,165,48853.9152466188,1339301.01403953,/boundary/58974,Moldova
2024-11-01T00:00:00.000Z,3430,93025.3809561362,1679523.41475626,1213,20143.46281928,263894.471753333,,,,3,376.911766790529,2962.92788139358,166,49393.8552410593,1355593.90675484,/boundary/58974,Moldova
2024-12-01T00:00:00.000Z,3440,92950.4732626591,1679251.36043978,1218,20136.4633098429,263701.748358808,,,,3,376.911766790529,2962.92788139358,165,49258.2751162854,1355242.08256084,/boundary/58974,Moldova
2025-01-01T00:00:00.000Z,3463,93304.9792019194,1680806.31101696,1232,20136.4633098429,263701.748358808,,,,3,376.911766790529,2962.92788139358,165,49256.5441364449,1355201.58295566,/boundary/58974,Moldova
2025-02-01T00:00:00.000Z,3478,94509.7497252971,1693256.18382911,1232,20136.4633098429,263701.748358808,,,,3,376.911766790529,2962.92788139358,165,49268.5660916862,1355551.6288344,/boundary/58974,Moldova
2025-03-01T00:00:00.000Z,3486,94848.6521519285,1694611.157632,1231,20134.3231217637,263607.849574044,,,,3,376.911766790529,2962.92788139358,165,49274.6007550658,1355599.75580904,/boundary/58974,Moldova
2025-04-01T00:00:00.000Z,3489,94848.5421211597,1694610.18626057,1231,20134.3231217637,263607.849574044,,,,3,376.911766790529,2962.92788139358,165,49274.6007550658,1355599.75580904,/boundary/58974,Moldova
2025-05-01T00:00:00.000Z,3488,94696.1946677914,1693233.04633271,1231,20134.3231217637,263607.849574044,,,,3,376.911766790529,2962.92788139358,165,49274.6007550658,1355599.75580904,/boundary/58974,Moldova
2025-06-01T00:00:00.000Z,3525,99282.9101219539,1749740.51152635,1231,20134.3231217637,263607.849574044,,,,3,376.911766790529,2962.92788139358,165,49274.6007550658,1355599.75580904,/boundary/58974,Moldova
2025-07-01T00:00:00.000Z,3533,99325.5219697175,1749797.06513638,1231,20134.3231217637,263607.849574044,,,,3,376.911766790529,2962.92788139358,165,49274.6007550658,1355599.75580904,/boundary/58974,Moldova
2025-08-01T00:00:00.000Z,3547,99587.4356014008,1765927.61317389,1231,20134.3231217637,263607.849574044,,,,3,376.911766790529,2962.92788139358,165,49333.8742192491,1371408.99798886,/boundary/58974,Moldova
2025-09-01T00:00:00.000Z,3553,99598.598979315,1765935.16370677,1231,20134.3231217637,263607.849574044,,,,3,376.911766790529,2962.92788139358,165,49333.8742192491,1371408.99798886,/boundary/58974,Moldova
2025-10-01T00:00:00.000Z,3576,99861.5645719,1767378.17202317,1231,20136.7108679973,263698.06629245,,,,3,376.911766790529,2962.92788139358,165,49342.4453252014,1371688.8756688,/boundary/58974,Moldova
2025-11-01T00:00:00.000Z,3585,99977.4214043893,1767545.3010279,1231,20136.7108679973,263698.06629245,,,,3,376.911766790529,2962.92788139358,165,49342.4453252014,1371688.8756688,/boundary/58974,Moldova
2025-11-02T00:00:00.000Z,3585,99977.4214043893,1767545.3010279,1231,20136.7108679973,263698.06629245,,,,3,376.911766790529,2962.92788139358,165,49342.4453252014,1371688.8756688,/boundary/58974,Moldova
2025-11-03T00:00:00.000Z,3585,99977.4214043893,1767545.3010279,1231,20136.7108679973,263698.06629245,,,,3,376.911766790529,2962.92788139358,165,49342.4453252014,1371688.8756688,/boundary/58974,Moldova
2025-11-04T00:00:00.000Z,3588,100026.649867729,1767623.13386126,1231,20136.7108679973,263698.06629245,,,,3,376.911766790529,2962.92788139358,165,49342.4453252014,1371688.8756688,/boundary/58974,Moldova
2025-11-05T00:00:00.000Z,3593,100026.649867729,1767623.13386126,1231,20136.7108679973,263698.06629245,,,,3,376.911766790529,2962.92788139358,165,49342.4453252014,1371688.8756688,/boundary/58974,Moldova
2025-11-06T00:00:00.000Z,3593,100026.649867729,1767623.13386126,1231,20136.7108679973,263698.06629245,,,,3,376.911766790529,2962.92788139358,165,49342.4453252014,1371688.8756688,/boundary/58974,Moldova
2025-11-07T00:00:00.000Z,3593,100026.649867729,1767623.13386126,1231,20136.7108679973,263698.06629245,,,,3,376.911766790529,2962.92788139358,165,49342.4453252014,1371688.8756688,/boundary/58974,Moldova
2025-11-08T00:00:00.000Z,3594,100026.649867729,1767623.13386126,1231,20136.7108679973,263698.06629245,,,,3,376.911766790529,2962.92788139358,165,49342.4453252014,1371688.8756688,/boundary/58974,Moldova
