x,amount,length,area,labels.distribution.amount,labels.distribution.length,labels.distribution.area,labels.transmission.amount,labels.transmission.length,labels.transmission.area,labels.transmission_overhead.amount,labels.transmission_overhead.length,labels.transmission_overhead.area,id_relation,Pays
2025-11-21T00:00:00.000Z,278555,888475.658671435,9692886.04181385,29703,60781431.4528265,2920150.46158479,218632,779091.606114087,4791407.49711653,216132,775652.450956475,4791407.49711653,/boundary/148838,United States of America
2025-11-22T00:00:00.000Z,278601,888562.569963857,9692886.04181385,29703,60781456.467193,2920150.46158479,218642,779095.872521651,4791407.49711653,216142,775656.717364039,4791407.49711653,/boundary/148838,United States of America
2025-11-23T00:00:00.000Z,278673,888741.036322026,9692886.04181385,29811,61057130.5934665,2920150.46158479,218703,779448.908296767,4791407.49711653,216202,776009.682116179,4791407.49711653,/boundary/148838,United States of America
2025-11-24T00:00:00.000Z,278700,888770.673430247,9694978.08703812,29864,61216967.2121906,2920150.46158479,218713,779452.04927216,4792605.00166363,216212,776012.823091583,4792605.00166363,/boundary/148838,United States of America
2025-11-25T00:00:00.000Z,278739,889017.344147521,9694978.08703812,29871,61226878.8177413,2920150.46158479,218747,779713.534007366,4792605.00166363,216246,776274.307826776,4792605.00166362,/boundary/148838,United States of America
2025-11-26T00:00:00.000Z,278754,889049.973622105,9694978.08703812,29883,61270469.1341544,2920150.46158479,218752,779701.932349318,4792605.00166362,216251,776262.706168728,4792605.00166363,/boundary/148838,United States of America
2025-11-27T00:00:00.000Z,278780,889067.748689956,9694930.69069521,29888,61286475.9274558,2920150.46158479,218782,779782.20369454,4792557.6053207,216281,776342.977513954,4792557.60532071,/boundary/148838,United States of America
2024-01-01T00:00:00.000Z,348,6625.2403474181,0,4,28407.9834363189,0,224,5624.84769822527,0,223,5624.4010670126,0,/boundary/287072,Uruguay
2024-02-01T00:00:00.000Z,351,6638.50844598028,0,4,28407.9834363189,0,224,5624.84769822527,0,223,5624.4010670126,0,/boundary/287072,Uruguay
2024-03-01T00:00:00.000Z,351,6578.98506799686,0,4,28407.9834363189,0,224,5565.32432024185,0,223,5564.87768902919,0,/boundary/287072,Uruguay
2024-04-01T00:00:00.000Z,353,6601.54534690425,0,5,38443.8997072456,0,224,5565.32432024186,0,223,5564.8776890292,0,/boundary/287072,Uruguay
2024-05-01T00:00:00.000Z,354,6656.02723865493,0,5,38443.8997072456,0,224,5565.37885939882,0,223,5564.93222818616,0,/boundary/287072,Uruguay
2024-06-01T00:00:00.000Z,354,6656.02723865493,0,5,38443.8997072456,0,224,5565.37885939882,0,223,5564.93222818616,0,/boundary/287072,Uruguay
2024-07-01T00:00:00.000Z,368,6937.1545182678,0,5,38443.8997072456,0,224,5565.80091125804,0,223,5565.35428004538,0,/boundary/287072,Uruguay
2024-08-01T00:00:00.000Z,369,6966.76930727182,0,5,38443.8997072456,0,224,5565.80091125835,0,223,5565.35428004568,0,/boundary/287072,Uruguay
2024-09-01T00:00:00.000Z,370,6968.28824476446,0,5,38443.8997072456,0,224,5565.8009112584,0,223,5565.35428004574,0,/boundary/287072,Uruguay
2024-10-01T00:00:00.000Z,370,6968.28824476446,0,6,38455.3550709609,0,224,5565.8009112584,0,223,5565.35428004574,0,/boundary/287072,Uruguay
2024-11-01T00:00:00.000Z,370,6968.28824476445,0,6,38455.3550709609,0,224,5565.8009112584,0,223,5565.35428004573,0,/boundary/287072,Uruguay
2024-12-01T00:00:00.000Z,370,6968.29431687344,0,6,38455.3550709609,0,224,5565.7397837448,0,223,5565.29315253214,0,/boundary/287072,Uruguay
2025-01-01T00:00:00.000Z,370,6968.29431687344,0,6,38455.3550709609,0,224,5565.7397837448,0,223,5565.29315253214,0,/boundary/287072,Uruguay
2025-02-01T00:00:00.000Z,373,6976.43280956446,0,6,38455.3550709609,0,224,5565.86555914404,0,223,5565.41892793138,0,/boundary/287072,Uruguay
2025-03-01T00:00:00.000Z,374,7009.97597955171,0,6,38455.3550709609,0,224,5565.9254227277,0,223,5565.47879151504,0,/boundary/287072,Uruguay
2025-04-01T00:00:00.000Z,374,7009.97597955171,0,6,38455.3550709609,0,224,5565.9254227277,0,223,5565.47879151504,0,/boundary/287072,Uruguay
2025-05-01T00:00:00.000Z,381,7164.37443195558,0,6,38455.3550709609,0,224,5565.9254227277,0,223,5565.47879151504,0,/boundary/287072,Uruguay
2025-06-01T00:00:00.000Z,386,7212.12311396443,0,6,38455.3550709609,0,224,5565.9254227277,0,223,5565.47879151504,0,/boundary/287072,Uruguay
2025-07-01T00:00:00.000Z,388,7239.08964910529,0,6,38455.3550709609,0,224,5565.92887479336,0,223,5565.4822435807,0,/boundary/287072,Uruguay
2025-08-01T00:00:00.000Z,388,7239.08964910535,0,6,38455.3550709609,0,224,5565.92887479343,0,223,5565.48224358076,0,/boundary/287072,Uruguay
2025-09-01T00:00:00.000Z,388,7239.08964910535,0,6,38455.3550709609,0,224,5565.92887479343,0,223,5565.48224358076,0,/boundary/287072,Uruguay
2025-10-01T00:00:00.000Z,388,7263.38541227939,0,6,38455.3550709609,0,224,5565.92887479113,0,223,5565.48224357847,0,/boundary/287072,Uruguay
2025-11-01T00:00:00.000Z,389,7263.49089775265,0,6,38455.3550709609,0,224,5565.92887479113,0,223,5565.48224357847,0,/boundary/287072,Uruguay
2025-11-02T00:00:00.000Z,389,7263.49089775265,0,6,38455.3550709609,0,224,5565.92887479113,0,223,5565.48224357847,0,/boundary/287072,Uruguay
2025-11-03T00:00:00.000Z,389,7263.49089775265,0,6,38455.3550709609,0,224,5565.92887479113,0,223,5565.48224357847,0,/boundary/287072,Uruguay
2025-11-04T00:00:00.000Z,389,7263.49089775265,0,6,38455.3550709609,0,224,5565.92887479113,0,223,5565.48224357847,0,/boundary/287072,Uruguay
2025-11-05T00:00:00.000Z,389,7263.49089775265,0,6,38455.3550709609,0,224,5565.92887479113,0,223,5565.48224357847,0,/boundary/287072,Uruguay
2025-11-06T00:00:00.000Z,389,7263.49089775265,0,6,38455.3550709609,0,224,5565.92887479113,0,223,5565.48224357847,0,/boundary/287072,Uruguay
2025-11-07T00:00:00.000Z,389,7263.49089775265,0,6,38455.3550709609,0,224,5565.92887479113,0,223,5565.48224357847,0,/boundary/287072,Uruguay
2025-11-08T00:00:00.000Z,389,7263.49089775265,0,6,38455.3550709609,0,224,5565.92887479113,0,223,5565.48224357847,0,/boundary/287072,Uruguay
2025-11-09T00:00:00.000Z,389,7263.49089775265,0,6,38455.3550709609,0,224,5565.92887479113,0,223,5565.48224357847,0,/boundary/287072,Uruguay
2025-11-10T00:00:00.000Z,389,7263.49089775265,0,6,38455.3550709609,0,224,5565.92887479113,0,223,5565.48224357847,0,/boundary/287072,Uruguay
2025-11-11T00:00:00.000Z,389,7263.49089775265,0,6,38455.3550709609,0,224,5565.92887479113,0,223,5565.48224357847,0,/boundary/287072,Uruguay
2025-11-12T00:00:00.000Z,389,7263.49089775265,0,6,38455.3550709609,0,224,5565.92887479113,0,223,5565.48224357847,0,/boundary/287072,Uruguay
2025-11-13T00:00:00.000Z,389,7263.49089775265,0,6,38455.3550709609,0,224,5565.92887479113,0,223,5565.48224357847,0,/boundary/287072,Uruguay
2025-11-14T00:00:00.000Z,389,7263.49089775265,0,6,38455.3550709609,0,224,5565.92887479113,0,223,5565.48224357847,0,/boundary/287072,Uruguay
2025-11-15T00:00:00.000Z,389,7263.49089775265,0,6,38455.3550709609,0,224,5565.92887479113,0,223,5565.48224357847,0,/boundary/287072,Uruguay
2025-11-16T00:00:00.000Z,389,7263.49089775265,0,6,38455.3550709609,0,224,5565.92887479113,0,223,5565.48224357847,0,/boundary/287072,Uruguay
2025-11-17T00:00:00.000Z,389,7263.49089775265,0,6,38455.3550709609,0,224,5565.92887479113,0,223,5565.48224357847,0,/boundary/287072,Uruguay
2025-11-18T00:00:00.000Z,389,7263.49089775265,0,6,38455.3550709609,0,224,5565.92887479113,0,223,5565.48224357847,0,/boundary/287072,Uruguay
2025-11-19T00:00:00.000Z,389,7263.49089775265,0,6,38455.3550709609,0,224,5565.92887479113,0,223,5565.48224357847,0,/boundary/287072,Uruguay
2025-11-20T00:00:00.000Z,389,7263.49089775265,0,6,38455.3550709609,0,224,5565.92887479113,0,223,5565.48224357847,0,/boundary/287072,Uruguay
2025-11-21T00:00:00.000Z,389,7263.49089775265,0,6,38455.3550709609,0,224,5565.92887479113,0,223,5565.48224357847,0,/boundary/287072,Uruguay
2025-11-22T00:00:00.000Z,389,7263.49089775265,0,6,38455.3550709609,0,224,5565.92887479113,0,223,5565.48224357847,0,/boundary/287072,Uruguay
2025-11-23T00:00:00.000Z,389,7263.49089775265,0,6,38455.3550709609,0,224,5565.92887479113,0,223,5565.48224357847,0,/boundary/287072,Uruguay
2025-11-24T00:00:00.000Z,389,7263.49089775266,0,6,38455.3550709609,0,224,5565.92887479113,0,223,5565.48224357847,0,/boundary/287072,Uruguay
2025-11-25T00:00:00.000Z,389,7263.49089775265,0,6,38455.3550709609,0,224,5565.92887479113,0,223,5565.48224357847,0,/boundary/287072,Uruguay
2025-11-26T00:00:00.000Z,389,7263.49089775265,0,6,38455.3550709609,0,224,5565.92887479114,0,223,5565.48224357847,0,/boundary/287072,Uruguay
2025-11-27T00:00:00.000Z,389,7263.49089775266,0,6,38455.3550709609,0,224,5565.92887479113,0,223,5565.48224357847,0,/boundary/287072,Uruguay
2024-01-01T00:00:00.000Z,3579,17548.5536479204,11853.3552498519,18,117983.756482214,0,1488,11673.0591450257,0,1488,11673.0591450257,0,/boundary/196240,Uzbekistan
2024-02-01T00:00:00.000Z,3885,19112.2436979625,11853.3552498519,18,117983.756482214,0,1498,11727.0717035683,0,1498,11727.0717035683,0,/boundary/196240,Uzbekistan
2024-03-01T00:00:00.000Z,3907,19170.3436456045,11853.3552498519,18,117983.756482214,0,1498,11727.0717035683,0,1498,11727.0717035683,0,/boundary/196240,Uzbekistan
2024-04-01T00:00:00.000Z,4207,20906.4925265206,11853.3552498519,18,117983.756482214,0,1480,11931.0570431155,0,1480,11931.0570431155,0,/boundary/196240,Uzbekistan
2024-05-01T00:00:00.000Z,4456,22403.6779295434,5797.13112273812,18,126312.523748808,0,1571,12206.9428378445,0,1571,12206.9428378445,0,/boundary/196240,Uzbekistan
2024-06-01T00:00:00.000Z,4461,22412.6650980808,5797.13112273812,18,126312.523748808,0,1573,12209.7180612291,0,1573,12209.7180612291,0,/boundary/196240,Uzbekistan
2024-07-01T00:00:00.000Z,4461,22412.6651611861,5797.13112273812,18,126312.523748808,0,1573,12209.7180612291,0,1573,12209.7180612291,0,/boundary/196240,Uzbekistan
2024-08-01T00:00:00.000Z,4461,22412.6651700465,5797.13112273812,18,126312.523748808,0,1573,12209.7180612291,0,1573,12209.7180612291,0,/boundary/196240,Uzbekistan
2024-09-01T00:00:00.000Z,4461,22412.6651700465,5797.13112273812,18,126312.523748808,0,1573,12209.7180612291,0,1573,12209.7180612291,0,/boundary/196240,Uzbekistan
2024-10-01T00:00:00.000Z,4461,22412.6651700472,5797.13112273812,18,126312.523748808,0,1573,12209.7180612298,0,1573,12209.7180612298,0,/boundary/196240,Uzbekistan
2024-11-01T00:00:00.000Z,4461,22412.6651700467,5797.13112273812,18,126312.523748808,0,1573,12209.7180612293,0,1573,12209.7180612293,0,/boundary/196240,Uzbekistan
2024-12-01T00:00:00.000Z,4461,22412.558663859,5797.13112273812,18,126312.523748808,0,1573,12209.7180612293,0,1573,12209.7180612293,0,/boundary/196240,Uzbekistan
2025-01-01T00:00:00.000Z,4464,22867.1736437343,5797.13112273812,18,126312.523748808,0,1574,12210.0594714648,0,1574,12210.0594714648,0,/boundary/196240,Uzbekistan
2025-02-01T00:00:00.000Z,4464,22867.1737544472,5797.13112273812,18,126312.523748808,0,1574,12210.0595821777,0,1574,12210.0595821777,0,/boundary/196240,Uzbekistan
2025-03-01T00:00:00.000Z,4465,22867.2326748328,5797.13112273812,18,126312.523748808,0,1574,12210.0595821777,0,1574,12210.0595821777,0,/boundary/196240,Uzbekistan
2025-04-01T00:00:00.000Z,4794,23559.9871089659,5797.13112273812,18,126312.523748808,0,1942,14036.9343416406,0,1942,14036.9343416406,0,/boundary/196240,Uzbekistan
2025-05-01T00:00:00.000Z,4803,23890.0768048504,5797.13112273812,18,126312.523748808,0,2136,14822.0220011607,0,2136,14822.0220011607,0,/boundary/196240,Uzbekistan
2025-06-01T00:00:00.000Z,4877,24554.8898237144,5797.13112273812,18,126312.523748808,0,2227,15698.9442710847,0,2227,15698.9442710847,0,/boundary/196240,Uzbekistan
2025-07-01T00:00:00.000Z,4928,25016.357040241,5797.13112273812,18,126312.523748808,0,2245,15882.1588627452,0,2245,15882.1588627452,0,/boundary/196240,Uzbekistan
2025-08-01T00:00:00.000Z,4930,25077.9522100391,5797.13112273812,18,126312.523748808,0,2258,16109.8272766934,0,2258,16109.8272766934,0,/boundary/196240,Uzbekistan
2025-09-01T00:00:00.000Z,4934,25095.0229604554,5797.13112273812,18,126312.523748808,0,2261,16164.8298566923,0,2261,16164.8298566923,0,/boundary/196240,Uzbekistan
2025-10-01T00:00:00.000Z,5053,25316.9474802306,9821.11475726962,24,126647.416296087,0,2376,16557.6015937977,4023.9836345315,2376,16557.6015937977,4023.9836345315,/boundary/196240,Uzbekistan
2025-11-01T00:00:00.000Z,5053,25316.94748023,9821.11475726962,24,126647.416296087,0,2376,16557.6015937978,4023.9836345315,2376,16557.6015937978,4023.9836345315,/boundary/196240,Uzbekistan
2025-11-02T00:00:00.000Z,5053,25316.94748023,9821.11475726962,24,126647.416296087,0,2376,16557.6015937978,4023.9836345315,2376,16557.6015937978,4023.9836345315,/boundary/196240,Uzbekistan
2025-11-03T00:00:00.000Z,5053,25316.94748023,9821.11475726962,24,126647.416296087,0,2376,16557.6015937978,4023.9836345315,2376,16557.6015937978,4023.9836345315,/boundary/196240,Uzbekistan
2025-11-04T00:00:00.000Z,5053,25316.94748023,9821.11475726962,24,126647.416296087,0,2376,16557.6015937978,4023.9836345315,2376,16557.6015937978,4023.9836345315,/boundary/196240,Uzbekistan
2025-11-05T00:00:00.000Z,5053,25316.94748023,9821.11475726962,24,126647.416296087,0,2376,16557.6015937978,4023.9836345315,2376,16557.6015937978,4023.9836345315,/boundary/196240,Uzbekistan
2025-11-06T00:00:00.000Z,5053,25316.94748023,9821.11475726962,24,126647.416296087,0,2376,16557.6015937978,4023.9836345315,2376,16557.6015937978,4023.9836345315,/boundary/196240,Uzbekistan
2025-11-07T00:00:00.000Z,5053,25316.94748023,9821.11475726962,24,126647.416296087,0,2376,16557.6015937978,4023.9836345315,2376,16557.6015937978,4023.9836345315,/boundary/196240,Uzbekistan
2025-11-08T00:00:00.000Z,5053,25316.94748023,9821.11475726962,24,126647.416296087,0,2376,16557.6015937978,4023.9836345315,2376,16557.6015937978,4023.9836345315,/boundary/196240,Uzbekistan
2025-11-09T00:00:00.000Z,5053,25316.94748023,9821.11475726962,24,126647.416296087,0,2376,16557.6015937978,4023.9836345315,2376,16557.6015937978,4023.9836345315,/boundary/196240,Uzbekistan
2025-11-10T00:00:00.000Z,5053,25316.94748023,9821.11475726962,24,126647.416296087,0,2376,16557.6015937978,4023.9836345315,2376,16557.6015937978,4023.9836345315,/boundary/196240,Uzbekistan
2025-11-11T00:00:00.000Z,5053,25316.94748023,9821.11475726962,24,126647.416296087,0,2376,16557.6015937978,4023.9836345315,2376,16557.6015937978,4023.9836345315,/boundary/196240,Uzbekistan
2025-11-12T00:00:00.000Z,5053,25316.94748023,9821.11475726962,24,126647.416296087,0,2376,16557.6015937978,4023.9836345315,2376,16557.6015937978,4023.9836345315,/boundary/196240,Uzbekistan
2025-11-13T00:00:00.000Z,5053,25316.94748023,9821.11475726962,24,126647.416296087,0,2376,16557.6015937978,4023.9836345315,2376,16557.6015937978,4023.9836345315,/boundary/196240,Uzbekistan
2025-11-14T00:00:00.000Z,5053,25316.94748023,9821.11475726962,24,126647.416296087,0,2376,16557.6015937978,4023.9836345315,2376,16557.6015937978,4023.9836345315,/boundary/196240,Uzbekistan
2025-11-15T00:00:00.000Z,5053,25316.94748023,9821.11475726962,24,126647.416296087,0,2376,16557.6015937978,4023.9836345315,2376,16557.6015937978,4023.9836345315,/boundary/196240,Uzbekistan
2025-11-16T00:00:00.000Z,5053,25316.94748023,9821.11475726962,24,126647.416296087,0,2376,16557.6015937978,4023.9836345315,2376,16557.6015937978,4023.9836345315,/boundary/196240,Uzbekistan
2025-11-17T00:00:00.000Z,5053,25316.94748023,9821.11475726962,24,126647.416296087,0,2376,16557.6015937978,4023.9836345315,2376,16557.6015937978,4023.9836345315,/boundary/196240,Uzbekistan
2025-11-18T00:00:00.000Z,5053,25316.94748023,9821.11475726962,24,126647.416296087,0,2376,16557.6015937978,4023.9836345315,2376,16557.6015937978,4023.9836345315,/boundary/196240,Uzbekistan
2025-11-19T00:00:00.000Z,5053,25316.94748023,9821.11475726962,24,126647.416296087,0,2376,16557.6015937978,4023.9836345315,2376,16557.6015937978,4023.9836345315,/boundary/196240,Uzbekistan
2025-11-20T00:00:00.000Z,5061,25402.7439886026,9821.11475726962,24,126647.416296087,0,2388,16650.9661168738,4023.9836345315,2388,16650.9661168738,4023.9836345315,/boundary/196240,Uzbekistan
2025-11-21T00:00:00.000Z,5061,25402.7439886026,9821.11475726962,24,126647.416296087,0,2388,16650.9661168738,4023.9836345315,2388,16650.9661168738,4023.9836345315,/boundary/196240,Uzbekistan
2025-11-22T00:00:00.000Z,5062,25402.7385725929,9821.11475726962,24,126647.416296087,0,2388,16650.9661168738,4023.9836345315,2388,16650.9661168738,4023.9836345315,/boundary/196240,Uzbekistan
2025-11-23T00:00:00.000Z,5062,25402.7385725929,9821.11475726962,24,126647.416296087,0,2388,16650.9661168738,4023.9836345315,2388,16650.9661168738,4023.9836345315,/boundary/196240,Uzbekistan
2025-11-24T00:00:00.000Z,5062,25402.7385725929,9821.11475726962,24,126647.416296087,0,2388,16650.9661168738,4023.9836345315,2388,16650.9661168738,4023.9836345315,/boundary/196240,Uzbekistan
2025-11-25T00:00:00.000Z,5062,25402.7385725929,9821.11475726962,24,126647.416296087,0,2388,16650.9661168738,4023.9836345315,2388,16650.9661168737,4023.9836345315,/boundary/196240,Uzbekistan
